grass_region,category_group,seller_type,shopee_item_id,shopee_model_id,competitor_item_id,competitor_model_id,shopee_model_price_usd,shopee_model_price,competitor_model_price,shopee_gmv_usd,shopee_order,shopee_model_competitiveness_status
ID,FMCG,Long Tail (LT),3003280410,700647965,638872048,7481956655,391.5924515,6062046,7201216,69703.4455,178,Shopee < CPT
TH,FMCG,Long Tail (LT),8170042736,7639343621,7718346701,2542026747,56.02340295,2044,1986,9411.480959,168,Shopee > CPT
ID,Electronics,Mall,4409916502,2156280855,4016847913,3851492576,50.01509667,774258,662850,1850.556894,37,Shopee > CPT
ID,FMCG,Cross Border,7521649665,8963330036,1457667466,3098410057,109.4536865,1694397,1671464,15214.0553,139,Shopee > CPT
PH,Lifestyle,Long Tail (LT),977504829,9896836234,7559444929,6091315608,196.2880569,11106,12426,28852.36109,147,Shopee < CPT
ID,Electronics,Long Tail (LT),9108072507,5237506120,8589258784,877322517,59.16471161,915899,752893,5265.657505,89,Shopee > CPT
ID,Lifestyle,Long Tail (LT),4935655181,7889194787,6025328645,3487496749,87.51418937,1354763,1146106,9889.100417,113,Shopee > CPT
SG,Lifestyle,Cross Border,7808514068,3079720311,9581111482,3901309526,190.9052742,260,240,22524.8706,118,Shopee > CPT
TH,Lifestyle,Cross Border,875754811,312266383,80812013,1969231718,441.2815818,16100,16691,73249.00991,166,Shopee < CPT
PH,Lifestyle,Non-Mall,8280992378,5872703717,7100724868,2723171569,156.9482039,8880,8434,29817.61629,190,Shopee > CPT
ID,Lifestyle,Non-Mall,3354203459,946185587,2460285148,5711342890,318.0141297,4923017,5134365,41977.85885,132,Shopee < CPT
MY,Lifestyle,Non-Mall,3191846894,6108552793,6978391958,6542589948,91.38734666,428,507,12328.37254,135,Shopee < CPT
ID,FMCG,Long Tail (LT),7099295838,5575862137,4010877500,109774222,16.19459018,250700,206011,1587.067601,98,Shopee > CPT
PH,Lifestyle,Non-Mall,4849518552,8174812008,335828281,535385267,22.52951647,1274,1228,2364.095857,105,Shopee > CPT
TH,FMCG,Non-Mall,1800941463,5945066188,2560738584,6112598895,2.053509564,74,78,62.87256931,31,Shopee < CPT
ID,Lifestyle,Non-Mall,9787432310,5499367743,5351165844,2815299153,50.15979156,776498,720508,9329.713381,186,Shopee > CPT
ID,Lifestyle,Cross Border,3436968546,9625965177,4889999599,9908114610,110.3499335,1708272,1754254,15338.63945,139,Shopee < CPT
TH,Lifestyle,Long Tail (LT),8032457021,9571404053,7347286993,218027227,334.9281954,12220,10985,24449.0428,73,Shopee > CPT
ID,Lifestyle,Long Tail (LT),4858383268,4286969279,7590248718,3606003177,131.8495638,2041097,1639229,19250.03469,146,Shopee > CPT
TH,Electronics,Mall,7176661107,2632602496,1465919522,7792010029,5.3757754,196,233,198.7584449,37,Shopee < CPT
TH,Lifestyle,Cross Border,4342474081,2844545412,1164840968,9111752377,191.5736364,6989,8141,16090.22515,84,Shopee < CPT
MY,Fashion,Cross Border,5442839543,3335394221,1845561931,517758789,71.46423939,334,393,9905.798261,139,Shopee < CPT
SG,Fashion,Long Tail (LT),4732142287,499321104,4022347802,734263018,51.38265915,69,80,7953.452516,157,Shopee < CPT
PH,Electronics,Cross Border,6731779098,6223495459,709105564,6156101953,98.75317054,5587,5435,18167.82129,184,Shopee > CPT
ID,Fashion,Long Tail (LT),1098636619,7841501384,8004052820,1058762677,62.69781304,970593,986397,6395.17367,102,Shopee < CPT
PH,Electronics,Mall,5225910229,3115485209,5370183171,2325762961,77.85849304,4405,4086,13234.30652,170,Shopee > CPT
SG,Lifestyle,Non-Mall,8360539300,254813875,4499917769,7670011763,13.42609123,18,17,1625.490988,123,Shopee > CPT
ID,Electronics,Cross Border,3095557467,2257413430,8200234194,6793433275,1.321636958,20459,18763,120.2654307,91,Shopee > CPT
ID,Lifestyle,Cross Border,4513240286,1472600748,3063468514,5863767788,53.59450629,829669,666253,10665.29705,199,Shopee > CPT
SG,Fashion,Cross Border,4837403507,129170764,5906757968,8667581908,301.549985,410,395,15351.85933,51,Shopee > CPT
SG,Electronics,Mall,900295421,4096219963,1533413071,9508295893,84.94089682,115,112,6332.366653,75,Shopee > CPT
SG,Fashion,Non-Mall,7928238589,9996696242,8934174377,6644470558,79.73518788,108,121,2061.598326,26,Shopee < CPT
ID,Lifestyle,Long Tail (LT),9902357408,7457830182,5088564753,714291955,212.0692383,3282937,3152024,14420.7045,68,Shopee > CPT
ID,Fashion,Non-Mall,5990006562,434367602,7820322901,3866280524,126.9848195,1965788,1784199,6603.20894,52,Shopee > CPT
ID,Lifestyle,Long Tail (LT),7423332350,711350319,9264166216,474163242,235.4438527,3644788,3875328,32726.69048,139,Shopee < CPT
SG,Fashion,Mall,6255312179,9116700340,1363363900,3303260174,107.4074064,146,169,8789.692008,82,Shopee < CPT
ID,Lifestyle,Long Tail (LT),3290919559,8312609905,9884522890,504614521,64.89334468,1004581,1114676,3828.705727,59,Shopee < CPT
ID,FMCG,Mall,3547851316,994582403,6446416066,2131928966,95.67217031,1481053,1666594,861.0495139,9,Shopee < CPT
TH,Electronics,Long Tail (LT),6114780311,4979405949,8042834393,9265630338,132.8031963,4845,4540,13677.25049,103,Shopee > CPT
ID,Fashion,Non-Mall,3532884375,2608797593,3332593824,3398458532,36.30570297,562030,521118,6135.659055,169,Shopee > CPT
TH,Electronics,Cross Border,9996604869,6212544565,5889307071,7661181090,398.1977593,14528,17057,4778.096008,12,Shopee < CPT
VN,Lifestyle,Non-Mall,5963337958,3613848097,4714436543,1660469319,204.168709,4966914,5525129,1225.012188,6,Shopee < CPT
ID,Fashion,Long Tail (LT),1779870938,8949429822,5059376053,6910504789,289.1274138,4475836,5303014,48284.26808,167,Shopee < CPT
ID,Fashion,Non-Mall,5893102986,3730661405,5343475017,402972826,142.744164,2209751,1835888,26122.18165,183,Shopee > CPT
ID,Electronics,Non-Mall,8061948806,9883077652,3352743535,9203095118,10.9045221,168807,143496,425.2752172,39,Shopee > CPT
ID,Lifestyle,Mall,6227538365,5241488837,9773570571,217615856,75.89480784,1174889,1238504,7437.687542,98,Shopee < CPT
ID,Lifestyle,Non-Mall,8047472447,8413518162,1809776520,2236249125,185.6091647,2873322,2739001,5568.273635,30,Shopee > CPT
TH,Fashion,Cross Border,6940304523,2989255159,3752653816,1192576299,124.2269691,4532,5371,496.8412975,4,Shopee < CPT
ID,Electronics,Non-Mall,9360911725,8638623768,6954675943,9833159095,28.22638191,436958,355519,2455.692387,87,Shopee > CPT
SG,Lifestyle,Cross Border,5244890056,1633102391,4749760508,2138515409,42.72278644,58,55,3619.54407,85,Shopee > CPT
ID,Lifestyle,Cross Border,300601507,3801903446,5796067653,335266445,255.1448107,3949769,4412471,16074.12209,63,Shopee < CPT
ID,Lifestyle,Non-Mall,1939252239,2909513741,5697292475,5410209090,162.3985622,2514010,2787102,2598.376021,16,Shopee < CPT
VN,Lifestyle,Mall,629960642,5291452534,1587840959,2169390017,50.77552349,1235241,1103854,7717.876148,152,Shopee > CPT
ID,Fashion,Mall,4044833812,8902978967,4482902806,4691464820,240.1464871,3717587,4140777,47308.84913,197,Shopee < CPT
SG,Fashion,Mall,9069323265,1753971059,9530012851,6253700755,43.49153288,59,57,216.5852942,5,Shopee > CPT
ID,Electronics,Mall,4270039799,4171784171,8293288780,5491486092,343.0874284,5311164,4665845,21271.41681,62,Shopee > CPT
ID,Lifestyle,Non-Mall,5160059425,6808805385,4986187876,9103886282,2.639419371,40859,43692,203.2326475,77,Shopee < CPT
VN,Fashion,Non-Mall,7307512163,4114501813,4376654579,3834075700,140.9640466,3429302,3051383,7189.164608,51,Shopee > CPT
ID,Fashion,Cross Border,5389032026,2908731213,4647162609,9540040072,11.71548561,181361,157888,1651.878234,141,Shopee > CPT
ID,FMCG,Mall,9619935067,6593675836,6966156352,8068277737,20.92820247,323979,352624,1046.41,50,Shopee < CPT
TH,Lifestyle,Non-Mall,3434779887,5317426551,8896949410,8715377756,47.44818967,1731,2030,332.0954326,7,Shopee < CPT
TH,FMCG,Cross Border,8307588604,1728901126,8338943733,5532838482,243.845095,8897,7386,20726.70714,85,Shopee > CPT
SG,Fashion,Long Tail (LT),5457179657,2210216016,2736807130,5260518711,42.12072219,57,64,4728.901288,113,Shopee < CPT
TH,FMCG,Non-Mall,540642427,2387043324,1651444718,9391042306,10.91374544,398,436,119.9895852,11,Shopee < CPT
ID,Fashion,Cross Border,7611083381,2337891677,2574840115,9163741023,157.3380254,2435671,2043340,27534.15103,175,Shopee > CPT
ID,Lifestyle,Non-Mall,4569711057,7469064558,5199467875,9022126894,62.89192574,973598,941070,12515.48736,199,Shopee > CPT
ID,Lifestyle,Long Tail (LT),1814100238,337724839,7354686208,3621516504,14.79380485,229015,191001,2263.44724,153,Shopee > CPT
SG,FMCG,Long Tail (LT),7720167304,7138405706,5041029226,8396930099,170.1585124,231,231,25948.38662,153,Shopee = CPT
VN,Electronics,Long Tail (LT),413142808,5976826322,8519347694,9559217308,30.91019308,751967,789916,3771.039934,122,Shopee < CPT
ID,Lifestyle,Non-Mall,4281084385,4953933451,2961181229,2646258511,416.9656004,6454835,5477528,79640.41762,191,Shopee > CPT
ID,Electronics,Long Tail (LT),2228654994,8747797783,3609141831,3434854765,143.217633,2217080,2174017,6301.574239,44,Shopee > CPT
TH,Lifestyle,Long Tail (LT),4601668237,6041183170,4053554432,1099496301,27.14436093,990,795,1845.065983,68,Shopee > CPT
SG,Fashion,Long Tail (LT),3745909919,4213301791,581147999,2926025315,30.09151922,40,45,5051.209574,172,Shopee < CPT
SG,Fashion,Mall,5821083280,3320344290,6775964312,1258304338,88.21947438,120,138,8898.351749,101,Shopee < CPT
ID,Lifestyle,Non-Mall,5487001029,6254244467,2697726207,4320094945,1.06000843,16409,16420,52.99893414,50,Shopee < CPT
TH,FMCG,Mall,8827382490,9050711329,4271767406,9087198048,144.4057651,5268,5306,20213.50362,140,Shopee < CPT
ID,FMCG,Mall,6133954077,7386405863,8831265929,9069506144,352.2397284,5452847,6429485,46143.40344,131,Shopee < CPT
MY,Electronics,Non-Mall,6644776668,5972998678,9630380492,6541918860,37.89742961,177,170,2114.898384,56,Shopee > CPT
MY,Fashion,Cross Border,5362865362,2074516537,8820109935,8758643682,55.61200027,260,280,4659.945591,84,Shopee < CPT
ID,Electronics,Long Tail (LT),7393919472,8838070101,7216431371,3091671083,315.5885849,4885469,5439155,35661.50945,113,Shopee < CPT
ID,Lifestyle,Mall,952434584,9524184638,3916671588,8407903967,34.78240099,538448,572611,626.0821033,18,Shopee < CPT
VN,FMCG,Mall,3196698428,1589577988,4385618932,8077543262,23.48700375,571380,474829,3663.972048,156,Shopee > CPT
ID,FMCG,Long Tail (LT),190283940,8835154922,5004458508,7897678225,46.9171432,726300,652640,1689.015213,36,Shopee > CPT
VN,Electronics,Cross Border,2375914313,9686343402,2015964132,9823112388,84.90173761,2065447,1978178,1698.034734,20,Shopee > CPT
MY,Lifestyle,Non-Mall,9340889319,1249856777,6018585942,2644325421,145.698838,682,689,8585.480344,59,Shopee < CPT
MY,Electronics,Long Tail (LT),533145361,8556844222,2036435962,3491906824,173.3321135,812,852,1039.526324,6,Shopee < CPT
ID,Electronics,Non-Mall,5664841657,9156008230,2558277874,4347604771,145.0160652,2244921,2146827,20592.27945,142,Shopee > CPT
ID,Lifestyle,Cross Border,608242847,3803001935,6282893787,6568926175,18.28672353,283087,287021,237.7268822,13,Shopee < CPT
ID,Lifestyle,Cross Border,2676855622,6659403942,9984844339,4531384512,425.2663751,6583336,7545800,74421.61429,175,Shopee < CPT
ID,Lifestyle,Long Tail (LT),8895742656,3124898117,3837100795,609834473,6.497897311,100590,113318,558.8152837,86,Shopee < CPT
MY,Fashion,Non-Mall,2767032830,1122359107,6091053050,1124963123,324.1153114,1519,1677,64172.82765,198,Shopee < CPT
ID,Electronics,Mall,3812692864,3914683797,5822684771,3413113497,10.00369058,154862,179409,1010.371887,101,Shopee < CPT
ID,Fashion,Long Tail (LT),9535163192,2785345888,8725249598,6920485676,164.0126245,2538997,2574105,17057.31004,104,Shopee < CPT
ID,FMCG,Non-Mall,4605962197,9740592342,4288062123,3169945211,254.1507303,3934380,4391473,4066.411292,16,Shopee < CPT
TH,Fashion,Non-Mall,1031430417,1206058620,2354837292,8363401415,112.0568222,4088,4344,15349.67728,137,Shopee < CPT
SG,Lifestyle,Non-Mall,5313203017,7465721649,9177434784,7357717870,325.4331906,443,451,46835.28505,144,Shopee < CPT
VN,Electronics,Long Tail (LT),1170074595,3044707432,1538915008,789655836,15.42896437,375348,419447,3070.36284,199,Shopee < CPT
ID,Lifestyle,Non-Mall,4339740642,9257426469,7885250613,4370904245,19.25329843,298050,263718,3253.799942,169,Shopee > CPT
ID,Lifestyle,Non-Mall,9777942379,8011218152,6510272218,8448541535,87.05124851,1347596,1347219,8792.170537,101,Shopee > CPT
PH,Fashion,Cross Border,5704470067,8259342052,946398618,6113966139,243.0170667,13750,12456,32319.20684,133,Shopee > CPT
TH,Fashion,Cross Border,7731265592,5414894569,2685188805,3008285686,81.27051682,2965,3298,406.3146643,5,Shopee < CPT
ID,Fashion,Non-Mall,5093291824,7018078945,5004637640,9282467009,83.78415768,1297020,1073820,14494.65198,173,Shopee > CPT
ID,FMCG,Cross Border,6376498263,6596958105,3849352747,5828261565,32.73690412,506783,573373,5205.161138,159,Shopee < CPT
ID,Electronics,Non-Mall,2621938815,5960549512,7327247342,1879571696,24.52377759,379640,373702,3286.183263,134,Shopee > CPT
VN,FMCG,Mall,4660977422,1989392816,8214817137,7224095416,175.0613337,4258804,4762424,13479.72081,77,Shopee < CPT
ID,FMCG,Long Tail (LT),6965662467,8167059149,1327870516,7985637846,92.64643557,1434213,1369844,3798.503472,41,Shopee > CPT
ID,FMCG,Cross Border,1134101859,1069172589,8492572785,9908123993,38.850208,601420,525241,6721.078777,173,Shopee > CPT
VN,Electronics,Cross Border,9106886336,2522272163,8386425010,7029993952,40.97856919,996906,1028580,7007.334334,171,Shopee < CPT
VN,FMCG,Cross Border,5018490023,9035909854,5845588415,5447095275,345.1229717,8395979,7855871,45211.10879,131,Shopee > CPT
ID,Fashion,Long Tail (LT),2260535142,1974789779,810515935,6198836355,217.2175513,3362636,2941463,40619.67843,187,Shopee > CPT
VN,Electronics,Non-Mall,2973248760,2635215956,3126922181,8162381166,52.17841137,1269370,1491696,1617.530367,31,Shopee < CPT
TH,Lifestyle,Cross Border,968517272,7301438454,4193918334,4325279941,181.6653096,6628,6085,18892.24782,104,Shopee > CPT
VN,Lifestyle,Long Tail (LT),8839407131,5712783931,3496778425,3657257108,54.85929541,1334589,1279249,3126.978646,57,Shopee > CPT
ID,Electronics,Non-Mall,2349232087,440758181,4352633172,9102050562,290.9174592,4503547,3791786,46255.86854,159,Shopee > CPT
ID,FMCG,Long Tail (LT),8713299445,1379875136,5462527493,1874196342,9.268726182,143484,154331,1149.317916,124,Shopee < CPT
PH,Lifestyle,Long Tail (LT),6015690016,9399221785,6147204846,3970439918,106.0220838,5999,6168,2650.484236,25,Shopee < CPT
MY,Fashion,Long Tail (LT),5061055302,5195183163,6989292718,2077077181,70.3742899,329,306,4422.467595,63,Shopee > CPT
MY,Electronics,Mall,3238830216,8992207715,5052114629,7088526092,100.7109062,472,488,9365.978557,93,Shopee < CPT
MY,Lifestyle,Cross Border,1471466634,2647941575,7759561526,8764414170,73.81165871,345,311,13323.7318,181,Shopee > CPT
TH,Lifestyle,Cross Border,7064096882,6589771351,561105158,8666132665,145.6239301,5313,5075,18347.5532,126,Shopee > CPT
VN,FMCG,Cross Border,5031642747,4120828570,6373480081,9627153318,71.23790321,1733040,1989526,13962.6283,196,Shopee < CPT
ID,Fashion,Non-Mall,1853748268,8706157947,6204427581,9253625729,37.90917521,586852,474628,2464.092245,65,Shopee > CPT
MY,Fashion,Non-Mall,467659522,3108150176,5513374376,5176425154,191.2922775,896,889,28867.76551,151,Shopee > CPT
ID,Electronics,Non-Mall,6220422605,5094329322,8914708746,5647773636,96.4840681,1493621,1517428,6657.397952,69,Shopee < CPT
ID,Lifestyle,Non-Mall,9169641896,4985666209,3364172650,2522358544,256.0894153,3964392,3505642,29194.19192,114,Shopee > CPT
PH,Electronics,Mall,7666121517,156384431,58093917,1573067557,46.39766453,2625,3109,3479.34045,75,Shopee < CPT
PH,FMCG,Non-Mall,5347502089,7325208484,184623192,5455368922,4.142354135,234,255,657.5356991,159,Shopee < CPT
ID,Lifestyle,Long Tail (LT),103213116,3412707372,8023504928,1634998977,147.0929375,2277072,2397677,12797.08433,87,Shopee < CPT
VN,Electronics,Cross Border,9951192974,1403131626,9442582108,8968144930,15.44449877,375726,401134,1158.337273,75,Shopee < CPT
VN,FMCG,Non-Mall,8499730983,8723303948,3743451359,1927828620,59.10175096,1437797,1316410,2009.45835,34,Shopee > CPT
PH,Fashion,Mall,3030425581,2981088648,8722510444,7693121434,240.5154946,13609,12553,16114.14888,67,Shopee > CPT
ID,FMCG,Non-Mall,4380882473,6441675565,3844296567,2599749969,1.880559145,29111,31349,22.56593779,12,Shopee < CPT
SG,Electronics,Long Tail (LT),5077150078,7986337588,5327261781,5480964515,55.56114547,75,87,3634.227818,66,Shopee < CPT
TH,Fashion,Non-Mall,5084210513,3547877,3762939798,3400581789,43.22442248,1577,1337,1988.187412,46,Shopee > CPT
ID,Electronics,Mall,4044805637,1763710665,9553065696,3106219880,19.19732732,297184,267948,3762.673299,196,Shopee > CPT
MY,Electronics,Non-Mall,1290498448,3189895711,4622431525,5310070074,0.04936864807,0,0,0,167,Shopee = CPT
SG,Lifestyle,Non-Mall,4407723205,5020733484,7721423809,5483747381,383.5475619,522,566,70133.98921,183,Shopee < CPT
ID,FMCG,Non-Mall,6250704239,1817332324,1964361402,598608484,29.44139091,455767,518671,4475.08698,152,Shopee < CPT
VN,FMCG,Mall,8329701666,3380595914,690737473,972077235,153.850705,3742803,4004144,615.4028157,4,Shopee < CPT
ID,FMCG,Non-Mall,5646679519,2541608703,2655338878,1718036843,53.79759521,832813,908057,3443.043313,64,Shopee < CPT
ID,Lifestyle,Long Tail (LT),3051495178,3065473891,8511475302,7516828196,146.1579504,2262598,2394831,6723.265269,46,Shopee < CPT
MY,Fashion,Cross Border,5537101269,6235557559,4014263340,1150707870,5.975347977,28,23,256.8944364,43,Shopee > CPT
VN,Fashion,Non-Mall,7562827591,2157027198,680382618,2269545452,16.77910352,408193,468731,889.2910903,53,Shopee < CPT
ID,Lifestyle,Non-Mall,3258149845,6726363159,9073309354,434074043,24.93756536,386045,395768,623.4375505,25,Shopee < CPT
PH,Fashion,Long Tail (LT),856921908,4154950782,4921716135,8656670937,115.7150561,6547,6625,15967.16386,138,Shopee < CPT
PH,Fashion,Non-Mall,410431229,1034905448,6046799524,5980705242,9.104805929,515,454,955.6588435,105,Shopee > CPT
ID,Fashion,Non-Mall,2216963135,9242699879,7188078977,2953085685,43.45846894,672758,575573,5649.594005,130,Shopee > CPT
SG,Lifestyle,Non-Mall,640192822,1419651112,2727913367,1766223109,72.28222216,98,103,1007.305165,14,Shopee < CPT
SG,Lifestyle,Non-Mall,5478250768,4367635323,6522725684,8549187119,284.6037338,387,354,38925.88378,137,Shopee > CPT
VN,Fashion,Cross Border,7315950564,5038022697,6384127065,7477736897,11.30757167,275084,238211,1673.514829,148,Shopee > CPT
ID,Electronics,Mall,6752094937,8577804595,1233006412,2135509748,20.79363135,321895,309283,1081.266109,52,Shopee > CPT
MY,Fashion,Cross Border,6444454709,4729393476,2530401427,4101777995,5.625501066,26,31,27.73777138,5,Shopee < CPT
SG,Lifestyle,Cross Border,2174123810,7187586301,6446031798,841403349,12.28065162,16,13,1644.579861,140,Shopee > CPT
ID,FMCG,Cross Border,9326910016,5907213916,7007598483,4263566818,186.2356401,2883020,2898380,3352.240561,18,Shopee < CPT
SG,Fashion,Non-Mall,5618151377,1458935972,7288973343,1362460180,165.2591408,225,268,21144.59822,128,Shopee < CPT
PH,Fashion,Non-Mall,3123244699,4715801270,2396889996,9770016697,67.65370719,3828,4465,10824.26128,160,Shopee < CPT
ID,FMCG,Long Tail (LT),8545953775,8304680342,9675245563,1734681269,254.2674813,3936187,3756978,36868.77782,145,Shopee > CPT
ID,Fashion,Long Tail (LT),8295939253,2133891773,3804712388,4899769795,138.3417831,2141599,1753698,13004.1217,94,Shopee > CPT
PH,Lifestyle,Non-Mall,6073276547,2797170737,782996841,8632495994,163.2738078,9238,8416,4897.850983,30,Shopee > CPT
ID,Lifestyle,Mall,2003690378,6547205992,9334079472,7948588981,13.40106257,207455,179423,1969.954782,147,Shopee > CPT
